product_name,slug,description,category_slug,price,image,stock,is_available
আধুনিক শার্ট-249,249,"আধুনিক শার্ট-249 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2125,249.jpg,264,True
ক্যাজুয়াল পেন্ট-250,250,"ক্যাজুয়াল পেন্ট-250 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2485,250.jpg,40,True
কম্প্যাক্ট শার্ট-251,251,"কম্প্যাক্ট শার্ট-251 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1286,251.jpg,163,True
শ্বাসপ্রশ্বাসযোগ্য জামা-252,252,"শ্বাসপ্রশ্বাসযোগ্য জামা-252 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1823,252.jpg,190,True
সাদা টুপি-253,253,"সাদা টুপি-253 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1831,253.jpg,217,True
স্লিম ফিট পেন্ট-254,254,"স্লিম ফিট পেন্ট-254 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2939,254.jpg,280,True
উন্নত মানের পেন্ট-255,255,"উন্নত মানের পেন্ট-255 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,902,255.jpg,138,True
গ্রাফিক গেঞ্জি-256,256,"গ্রাফিক গেঞ্জি-256 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,2557,256.jpg,102,True
দৈনন্দিন ব্যবহারের শার্ট-257,257,"দৈনন্দিন ব্যবহারের শার্ট-257 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,695,257.jpg,75,True
মার্জিত জামা-258,258,"মার্জিত জামা-258 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,931,258.jpg,178,True
ফ্যাশনেবল শার্ট-259,259,"ফ্যাশনেবল শার্ট-259 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,939,259.jpg,243,False
আউটডোর শার্ট-260,260,"আউটডোর শার্ট-260 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1171,260.jpg,216,True
স্লিম ফিট টুপি-261,261,"স্লিম ফিট টুপি-261 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1466,261.jpg,201,False
সাদা শার্ট-262,262,"সাদা শার্ট-262 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1720,262.jpg,288,False
প্রিমিয়াম কটন জামা-263,263,"প্রিমিয়াম কটন জামা-263 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1686,263.jpg,204,False
ফ্যাশনেবল গেঞ্জি-264,264,"ফ্যাশনেবল গেঞ্জি-264 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,1646,264.jpg,11,True
স্টাইলিশ জুতা-265,265,"স্টাইলিশ জুতা-265 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,1818,265.jpg,279,True
